  i   j inwind            r        theta           v_x          v_y           v_z          rho          t_e          t_r
 10  39      0 2.635125e+13 2.785714e+01  7.969694e+09 0.000000e+00  1.422949e+10 3.195991e-13 7.072832e+04 2.445891e+05
 10  40      0 2.635125e+13 2.857143e+01  8.139769e+09 0.000000e+00  1.412822e+10 3.594265e-13 7.053776e+04 2.438570e+05
 10  41      0 2.635125e+13 2.928571e+01  8.298549e+09 0.000000e+00  1.401157e+10 3.989383e-13 7.034577e+04 2.431196e+05
 10  42      0 2.635125e+13 3.000000e+01  8.444517e+09 0.000000e+00  1.387743e+10 4.378640e-13 7.013871e+04 2.423246e+05
 10  43      0 2.635125e+13 3.071429e+01  8.576021e+09 0.000000e+00  1.372372e+10 4.766443e-13 6.992672e+04 2.415109e+05
 10  44      0 2.635125e+13 3.142857e+01  8.691277e+09 0.000000e+00  1.354839e+10 5.166419e-13 6.971330e+04 2.406921e+05
 10  45      0 2.635125e+13 3.214286e+01  8.788358e+09 0.000000e+00  1.334984e+10 5.575492e-13 6.948544e+04 2.398181e+05
 10  46      0 2.635125e+13 3.285714e+01  8.866225e+09 0.000000e+00  1.312892e+10 5.994099e-13 6.925941e+04 2.389515e+05
 10  47      0 2.635125e+13 3.357143e+01  8.923724e+09 0.000000e+00  1.288651e+10 6.425042e-13 6.903770e+04 2.381018e+05
 10  48      0 2.635125e+13 3.428571e+01  8.959727e+09 0.000000e+00  1.262353e+10 6.874638e-13 6.883489e+04 2.373247e+05
 10  49      0 2.635125e+13 3.500000e+01  8.973322e+09 0.000000e+00  1.234110e+10 7.339600e-13 6.862995e+04 2.365397e+05
 10  50      0 2.635125e+13 3.571429e+01  8.965227e+09 0.000000e+00  1.204131e+10 7.817288e-13 6.843671e+04 2.357998e+05
 10  51      0 2.635125e+13 3.642857e+01  8.937108e+09 0.000000e+00  1.172679e+10 8.298906e-13 6.826259e+04 2.351333e+05
 10  52      0 2.635125e+13 3.714286e+01  8.890762e+09 0.000000e+00  1.140007e+10 8.771732e-13 6.810909e+04 2.345459e+05
 10  53      0 2.635125e+13 3.785714e+01  8.828186e+09 0.000000e+00  1.106370e+10 9.225340e-13 6.797713e+04 2.340410e+05
 10  54      0 2.635125e+13 3.857143e+01  8.750145e+09 0.000000e+00  1.071975e+10 9.657739e-13 6.788195e+04 2.336770e+05
 10  55      0 2.635125e+13 3.928571e+01  8.656128e+09 0.000000e+00  1.036977e+10 1.006799e-12 6.780045e+04 2.333653e+05
 10  56      0 2.635125e+13 4.000000e+01  8.545763e+09 0.000000e+00  1.001550e+10 1.045704e-12 6.773221e+04 2.331043e+05
 10  57      0 2.635125e+13 4.071429e+01  8.418783e+09 0.000000e+00  9.658703e+09 1.083020e-12 6.767522e+04 2.328864e+05
 10  58      0 2.635125e+13 4.142857e+01  8.275254e+09 0.000000e+00  9.300190e+09 1.119252e-12 6.762376e+04 2.326896e+05
 10  59      0 2.635125e+13 4.214286e+01  8.115794e+09 0.000000e+00  8.939430e+09 1.155094e-12 6.759788e+04 2.325907e+05
 10  60      0 2.635125e+13 4.285714e+01  7.940998e+09 0.000000e+00  8.575779e+09 1.191987e-12 6.761668e+04 2.326626e+05
 10  61      0 2.635125e+13 4.357143e+01  7.751375e+09 0.000000e+00  8.208504e+09 1.231239e-12 6.769055e+04 2.329450e+05
 10  62      0 2.635125e+13 4.428571e+01  7.547013e+09 0.000000e+00  7.837513e+09 1.272639e-12 6.780650e+04 2.333884e+05
 10  63      0 2.635125e+13 4.500000e+01  7.327496e+09 0.000000e+00  7.463834e+09 1.316053e-12 6.796187e+04 2.339827e+05
 10  64      0 2.635125e+13 4.571429e+01  7.092338e+09 0.000000e+00  7.088496e+09 1.361133e-12 6.813915e+04 2.346609e+05
 10  65      0 2.635125e+13 4.642857e+01  6.841237e+09 0.000000e+00  6.712636e+09 1.407764e-12 6.834206e+04 2.354375e+05
 10  66      0 2.635125e+13 4.714286e+01  6.575508e+09 0.000000e+00  6.337910e+09 1.456009e-12 6.855635e+04 2.362579e+05
 10  67      0 2.635125e+13 4.785714e+01  6.298240e+09 0.000000e+00  5.966365e+09 1.506075e-12 6.878565e+04 2.371361e+05
 10  68      0 2.635125e+13 4.857143e+01  6.012913e+09 0.000000e+00  5.600045e+09 1.558239e-12 6.902540e+04 2.380546e+05
 10  69      0 2.635125e+13 4.928571e+01  5.723328e+09 0.000000e+00  5.241070e+09 1.613571e-12 6.928855e+04 2.390632e+05
 10  70      0 2.635125e+13 5.000000e+01  5.432014e+09 0.000000e+00  4.891479e+09 1.672507e-12 6.956403e+04 2.401195e+05
 10  71      0 2.635125e+13 5.071429e+01  5.140850e+09 0.000000e+00  4.553468e+09 1.736497e-12 6.985835e+04 2.412486e+05
 10  72      0 2.635125e+13 5.142857e+01  4.851974e+09 0.000000e+00  4.229281e+09 1.807342e-12 7.016713e+04 2.424337e+05
 10  73      0 2.635125e+13 5.214286e+01  4.567712e+09 0.000000e+00  3.921105e+09 1.885429e-12 7.050408e+04 2.437276e+05
 10  74      0 2.635125e+13 5.285714e+01  4.289084e+09 0.000000e+00  3.629312e+09 1.970820e-12 7.085517e+04 2.450765e+05
 10  75      0 2.635125e+13 5.357143e+01  4.016950e+09 0.000000e+00  3.353987e+09 2.062837e-12 7.121179e+04 2.464474e+05
 10  76      0 2.635125e+13 5.428571e+01  3.752271e+09 0.000000e+00  3.095261e+09 2.159607e-12 7.157126e+04 2.478301e+05
 10  77      0 2.635125e+13 5.500000e+01  3.496337e+09 0.000000e+00  2.853444e+09 2.261487e-12 7.192848e+04 2.492049e+05
 10  78      0 2.635125e+13 5.571429e+01  3.250891e+09 0.000000e+00  2.629035e+09 2.367115e-12 7.229829e+04 2.506289e+05
 10  79      0 2.635125e+13 5.642857e+01  3.017906e+09 0.000000e+00  2.422610e+09 2.474808e-12 7.268770e+04 2.521293e+05
 10  80      0 2.635125e+13 5.714286e+01  2.799423e+09 0.000000e+00  2.234658e+09 2.583229e-12 7.310844e+04 2.537513e+05
 10  81      0 2.635125e+13 5.785714e+01  2.596666e+09 0.000000e+00  2.064961e+09 2.693382e-12 7.355134e+04 2.554600e+05
 10  82      0 2.635125e+13 5.857143e+01  2.410357e+09 0.000000e+00  1.912906e+09 2.806409e-12 7.400841e+04 2.572245e+05
 10  83      0 2.635125e+13 5.928571e+01  2.241261e+09 0.000000e+00  1.777862e+09 2.923734e-12 7.447783e+04 2.590379e+05
 10  84      0 2.635125e+13 6.000000e+01  2.089589e+09 0.000000e+00  1.658714e+09 3.045341e-12 7.495195e+04 2.608708e+05
 10  85      0 2.635125e+13 6.071429e+01  1.954598e+09 0.000000e+00  1.553680e+09 3.171189e-12 7.543388e+04 2.627352e+05
 10  86      0 2.635125e+13 6.142857e+01  1.835216e+09 0.000000e+00  1.460780e+09 3.301496e-12 7.592193e+04 2.646246e+05
 10  87      0 2.635125e+13 6.214286e+01  1.729835e+09 0.000000e+00  1.377788e+09 3.435914e-12 7.642034e+04 2.665555e+05
 10  88      0 2.635125e+13 6.285714e+01  1.636268e+09 0.000000e+00  1.302550e+09 3.575207e-12 7.692688e+04 2.685194e+05
 10  89      0 2.635125e+13 6.357143e+01  1.551529e+09 0.000000e+00  1.232689e+09 3.720730e-12 7.743999e+04 2.705102e+05
 10  90      0 2.635125e+13 6.428571e+01  1.472292e+09 0.000000e+00  1.165853e+09 3.875271e-12 7.796078e+04 2.725323e+05
 10  91      0 2.635125e+13 6.500000e+01  1.395607e+09 0.000000e+00  1.100555e+09 4.040075e-12 7.848648e+04 2.745750e+05
 10  92      0 2.635125e+13 6.571429e+01  1.319329e+09 0.000000e+00  1.036552e+09 4.217671e-12 7.901744e+04 2.766396e+05
 10  93      0 2.635125e+13 6.642857e+01  1.241180e+09 0.000000e+00  9.737076e+08 4.411731e-12 7.955244e+04 2.787216e+05
 10  94      0 2.635125e+13 6.714286e+01  1.159470e+09 0.000000e+00  9.118875e+08 4.626266e-12 8.010096e+04 2.808577e+05
 10  95      0 2.635125e+13 6.785714e+01  1.074564e+09 0.000000e+00  8.505125e+08 4.863604e-12 8.066468e+04 2.830548e+05
 10  96      0 2.635125e+13 6.857143e+01  9.873313e+08 0.000000e+00  7.888734e+08 5.127992e-12 8.125289e+04 2.853491e+05
 10  97      0 2.635125e+13 6.928571e+01  8.986254e+08 0.000000e+00  7.264418e+08 5.417828e-12 8.186484e+04 2.877379e+05
 10  98      0 2.635125e+13 7.000000e+01  8.085433e+08 0.000000e+00  6.639266e+08 5.731978e-12 8.249540e+04 2.902015e+05
 10  99      0 2.635125e+13 7.071429e+01  7.169874e+08 0.000000e+00  6.028137e+08 6.062326e-12 8.313347e+04 2.926966e+05
 10 100      0 2.635125e+13 7.142857e+01  6.239784e+08 0.000000e+00  5.445735e+08 6.404097e-12 8.377348e+04 2.952014e+05
 10 101      0 2.635125e+13 7.214286e+01  5.298628e+08 0.000000e+00  4.892275e+08 6.762264e-12 8.442447e+04 2.977513e+05
 10 102      0 2.635125e+13 7.285714e+01  4.351485e+08 0.000000e+00  4.353384e+08 7.145816e-12 8.510083e+04 3.004030e+05
 10 103      0 2.635125e+13 7.357143e+01  3.403530e+08 0.000000e+00  3.813983e+08 7.564288e-12 8.581462e+04 3.032039e+05
 10 104      0 2.635125e+13 7.428571e+01  2.456476e+08 0.000000e+00  3.271221e+08 8.019288e-12 8.655951e+04 3.061296e+05
 10 105      0 2.635125e+13 7.500000e+01  1.506153e+08 0.000000e+00  2.742266e+08 8.507254e-12 8.732237e+04 3.091288e+05
 10 106      0 2.635125e+13 7.571429e+01  5.494158e+07 0.000000e+00  2.247172e+08 9.022988e-12 8.809031e+04 3.121509e+05
 10 107      0 2.635125e+13 7.642857e+01 -4.170009e+07 0.000000e+00  1.793947e+08 9.584934e-12 8.888164e+04 3.152681e+05
 10 108      0 2.635125e+13 7.714286e+01 -1.394847e+08 0.000000e+00  1.360070e+08 1.021990e-11 8.972637e+04 3.185991e+05
 10 109      0 2.635125e+13 7.785714e+01 -2.388316e+08 0.000000e+00  9.168624e+07 1.097895e-11 9.067285e+04 3.223355e+05
 10 110      0 2.635125e+13 7.857143e+01 -3.400077e+08 0.000000e+00  4.461697e+07 1.189095e-11 9.171504e+04 3.264546e+05
 10 111      0 2.635125e+13 7.928571e+01 -4.412919e+08 0.000000e+00 -2.535117e+06 1.297763e-11 9.283340e+04 3.308807e+05
 10 112      0 2.635125e+13 8.000000e+01 -5.404384e+08 0.000000e+00 -4.602352e+07 1.426326e-11 9.398373e+04 3.354394e+05
 10 113      0 2.635125e+13 8.071429e+01 -6.347432e+08 0.000000e+00 -8.276145e+07 1.578762e-11 9.519727e+04 3.402554e+05
 10 114      0 2.635125e+13 8.142857e+01 -7.212491e+08 0.000000e+00 -1.137832e+08 1.761178e-11 9.651408e+04 3.454889e+05
 10 115      0 2.635125e+13 8.214286e+01 -7.967827e+08 0.000000e+00 -1.417221e+08 1.983368e-11 9.803493e+04 3.515432e+05
 10 116      0 2.635125e+13 8.285714e+01 -8.584684e+08 0.000000e+00 -1.686928e+08 2.247300e-11 9.974692e+04 3.583709e+05
 10 117      0 2.635125e+13 8.357143e+01 -9.069933e+08 0.000000e+00 -1.923431e+08 2.554408e-11 1.015910e+05 3.657401e+05
 10 118      0 2.635125e+13 8.428571e+01 -9.444344e+08 0.000000e+00 -2.077402e+08 2.891537e-11 1.034259e+05 3.730873e+05
 10 119      0 2.635125e+13 8.500000e+01 -9.726402e+08 0.000000e+00 -2.102000e+08 3.249887e-11 1.051796e+05 3.801228e+05
 10 120      0 2.635125e+13 8.571429e+01 -9.927516e+08 0.000000e+00 -2.008170e+08 3.638290e-11 1.068851e+05 3.869775e+05
 10 121      0 2.635125e+13 8.642857e+01 -1.005765e+09 0.000000e+00 -1.843808e+08 4.079342e-11 1.086211e+05 3.939674e+05
 10 122      0 2.635125e+13 8.714286e+01 -1.013117e+09 0.000000e+00 -1.653178e+08 4.578116e-11 1.103825e+05 4.010722e+05
 10 123      0 2.635125e+13 8.785714e+01 -1.016531e+09 0.000000e+00 -1.412524e+08 5.097368e-11 1.120283e+05 4.077220e+05
 10 124      0 2.635125e+13 8.857143e+01 -1.017718e+09 0.000000e+00 -1.042486e+08 5.523999e-11 1.132539e+05 4.126810e+05
 10 125      0 2.635125e+13 8.928571e+01 -1.018186e+09 0.000000e+00 -4.598177e+07 5.703793e-11 1.136971e+05 4.144761e+05
 10 126     -1 2.635125e+13 9.000000e+01 -1.018159e+09 0.000000e+00  2.709530e+07 0.000000e+00 0.000000e+00 0.000000e+00
 10 127     -1 2.635125e+13 9.000000e+01 -1.018159e+09 0.000000e+00  2.709530e+07 0.000000e+00 0.000000e+00 0.000000e+00
 11   0     -1 2.686582e+13 0.000000e+00 -1.989183e+09 0.000000e+00  5.247147e+09 0.000000e+00 0.000000e+00 0.000000e+00
 11   1     -1 2.686582e+13 7.142857e-01 -1.923616e+09 0.000000e+00  5.271538e+09 0.000000e+00 0.000000e+00 0.000000e+00
 11   2     -1 2.686582e+13 1.428571e+00 -1.857750e+09 0.000000e+00  5.295108e+09 0.000000e+00 0.000000e+00 0.000000e+00
 11   3     -1 2.686582e+13 2.142857e+00 -1.711670e+09 0.000000e+00  5.474692e+09 0.000000e+00 0.000000e+00 0.000000e+00
 11   4     -1 2.686582e+13 2.857143e+00 -1.146212e+09 0.000000e+00  5.809122e+09 0.000000e+00 0.000000e+00 0.000000e+00
 11   5     -1 2.686582e+13 3.571429e+00 -6.162723e+08 0.000000e+00  6.147460e+09 0.000000e+00 0.000000e+00 0.000000e+00
 11   6     -1 2.686582e+13 4.285714e+00 -1.063184e+08 0.000000e+00  6.479584e+09 0.000000e+00 0.000000e+00 0.000000e+00
 11   7      0 2.686582e+13 5.000000e+00  3.765217e+08 0.000000e+00  6.806004e+09 5.009249e-14 7.219357e+04 2.502256e+05
 11   8      0 2.686582e+13 5.714286e+00  8.070320e+08 0.000000e+00  7.133650e+09 4.936442e-14 7.235641e+04 2.508528e+05
 11   9      0 2.686582e+13 6.428571e+00  1.148909e+09 0.000000e+00  7.471580e+09 4.849164e-14 7.242166e+04 2.511041e+05
 11  10      0 2.686582e+13 7.142857e+00  1.399951e+09 0.000000e+00  7.827575e+09 4.753054e-14 7.242591e+04 2.511205e+05
 11  11      0 2.686582e+13 7.857143e+00  1.614289e+09 0.000000e+00  8.198122e+09 4.655388e-14 7.243073e+04 2.511391e+05
 11  12      0 2.686582e+13 8.571429e+00  1.770925e+09 0.000000e+00  8.584297e+09 4.551454e-14 7.239359e+04 2.509960e+05
 11  13      0 2.686582e+13 9.285714e+00  1.890902e+09 0.000000e+00  8.983361e+09 4.446191e-14 7.234119e+04 2.507941e+05
 11  14      0 2.686582e+13 1.000000e+01  2.010072e+09 0.000000e+00  9.388487e+09 4.345968e-14 7.232084e+04 2.507158e+05
 11  15      0 2.686582e+13 1.071429e+01  2.157682e+09 0.000000e+00  9.795271e+09 4.253232e-14 7.233574e+04 2.507732e+05
 11  16      0 2.686582e+13 1.142857e+01  2.326609e+09 0.000000e+00  1.019682e+10 4.183117e-14 7.234863e+04 2.508228e+05
 11  17      0 2.686582e+13 1.214286e+01  2.516134e+09 0.000000e+00  1.059191e+10 4.129310e-14 7.237850e+04 2.509379e+05
 11  18      0 2.686582e+13 1.285714e+01  2.725569e+09 0.000000e+00  1.098128e+10 4.090343e-14 7.242857e+04 2.511307e+05
 11  19      0 2.686582e+13 1.357143e+01  2.953506e+09 0.000000e+00  1.136123e+10 4.077940e-14 7.247084e+04 2.512936e+05
 11  20      0 2.686582e+13 1.428571e+01  3.198490e+09 0.000000e+00  1.172573e+10 4.096141e-14 7.247568e+04 2.513123e+05
 11  21      0 2.686582e+13 1.500000e+01  3.457430e+09 0.000000e+00  1.207111e+10 4.159785e-14 7.246807e+04 2.512829e+05
 11  22      0 2.686582e+13 1.571429e+01  3.727537e+09 0.000000e+00  1.240199e+10 4.272424e-14 7.246003e+04 2.512520e+05
 11  23      0 2.686582e+13 1.642857e+01  4.009202e+09 0.000000e+00  1.271754e+10 4.428972e-14 7.243584e+04 2.511588e+05
 11  24      0 2.686582e+13 1.714286e+01  4.297826e+09 0.000000e+00  1.301378e+10 4.646227e-14 7.239618e+04 2.510060e+05
 11  25      0 2.686582e+13 1.785714e+01  4.588157e+09 0.000000e+00  1.328871e+10 4.944654e-14 7.239286e+04 2.509932e+05
 11  26      0 2.686582e+13 1.857143e+01  4.877479e+09 0.000000e+00  1.353876e+10 5.339632e-14 7.238889e+04 2.509779e+05
 11  27      0 2.686582e+13 1.928571e+01  5.164444e+09 0.000000e+00  1.376104e+10 5.842841e-14 7.230902e+04 2.506702e+05
 11  28      0 2.686582e+13 2.000000e+01  5.450408e+09 0.000000e+00  1.395977e+10 6.475408e-14 7.216054e+04 2.500984e+05
 11  29      0 2.686582e+13 2.071429e+01  5.734223e+09 0.000000e+00  1.413220e+10 7.280622e-14 7.196177e+04 2.493330e+05
 11  30      0 2.686582e+13 2.142857e+01  6.014783e+09 0.000000e+00  1.427642e+10 8.315247e-14 7.175184e+04 2.485250e+05
 11  31      0 2.686582e+13 2.214286e+01  6.286113e+09 0.000000e+00  1.438618e+10 9.595261e-14 7.158214e+04 2.478720e+05
 11  32      0 2.686582e+13 2.285714e+01  6.549491e+09 0.000000e+00  1.446513e+10 1.118985e-13 7.142796e+04 2.472788e+05
 11  33      0 2.686582e+13 2.357143e+01  6.805825e+09 0.000000e+00  1.451688e+10 1.317272e-13 7.125071e+04 2.465971e+05
 11  34      0 2.686582e+13 2.428571e+01  7.051814e+09 0.000000e+00  1.454098e+10 1.554380e-13 7.104475e+04 2.458052e+05
 11  35      0 2.686582e+13 2.500000e+01  7.283004e+09 0.000000e+00  1.453546e+10 1.835788e-13 7.086523e+04 2.451152e+05
 11  36      0 2.686582e+13 2.571429e+01  7.496469e+09 0.000000e+00  1.449983e+10 2.148492e-13 7.071060e+04 2.445210e+05
 11  37      0 2.686582e+13 2.642857e+01  7.697392e+09 0.000000e+00  1.444256e+10 2.502318e-13 7.057014e+04 2.439814e+05
 11  38      0 2.686582e+13 2.714286e+01  7.885664e+09 0.000000e+00  1.436492e+10 2.887827e-13 7.041616e+04 2.433899e+05
 11  39      0 2.686582e+13 2.785714e+01  8.064810e+09 0.000000e+00  1.427311e+10 3.275508e-13 7.021149e+04 2.426040e+05
 11  40      0 2.686582e+13 2.857143e+01  8.233573e+09 0.000000e+00  1.416720e+10 3.660774e-13 6.997005e+04 2.416773e+05
 11  41      0 2.686582e+13 2.928571e+01  8.386798e+09 0.000000e+00  1.404030e+10 4.049140e-13 6.973572e+04 2.407781e+05
 11  42      0 2.686582e+13 3.000000e+01  8.528246e+09 0.000000e+00  1.389841e+10 4.427233e-13 6.951795e+04 2.399428e+05
 11  43      0 2.686582e+13 3.071429e+01  8.655641e+09 0.000000e+00  1.373785e+10 4.812337e-13 6.932403e+04 2.391992e+05
 11  44      0 2.686582e+13 3.142857e+01  8.767258e+09 0.000000e+00  1.355567e+10 5.207933e-13 6.912490e+04 2.384359e+05
 11  45      0 2.686582e+13 3.214286e+01  8.857790e+09 0.000000e+00  1.334743e+10 5.615432e-13 6.889711e+04 2.375630e+05
 11  46      0 2.686582e+13 3.285714e+01  8.927683e+09 0.000000e+00  1.311592e+10 6.030416e-13 6.866765e+04 2.366841e+05
 11  47      0 2.686582e+13 3.357143e+01  8.977081e+09 0.000000e+00  1.286329e+10 6.458569e-13 6.845936e+04 2.358865e+05
 11  48      0 2.686582e+13 3.428571e+01  9.004708e+09 0.000000e+00  1.259090e+10 6.906121e-13 6.827168e+04 2.351681e+05
 11  49      0 2.686582e+13 3.500000e+01  9.008952e+09 0.000000e+00  1.229813e+10 7.362838e-13 6.807330e+04 2.344090e+05
 11  50      0 2.686582e+13 3.571429e+01  8.992483e+09 0.000000e+00  1.198913e+10 7.828277e-13 6.786779e+04 2.336228e+05
 11  51      0 2.686582e+13 3.642857e+01  8.954994e+09 0.000000e+00  1.166524e+10 8.296455e-13 6.767626e+04 2.328903e+05
 11  52      0 2.686582e+13 3.714286e+01  8.899777e+09 0.000000e+00  1.133022e+10 8.749605e-13 6.749288e+04 2.321893e+05
 11  53      0 2.686582e+13 3.785714e+01  8.829088e+09 0.000000e+00  1.098620e+10 9.184024e-13 6.731550e+04 2.315114e+05
 11  54      0 2.686582e+13 3.857143e+01  8.743605e+09 0.000000e+00  1.063673e+10 9.596116e-13 6.719492e+04 2.310506e+05
 11  55      0 2.686582e+13 3.928571e+01  8.642278e+09 0.000000e+00  1.028175e+10 9.984332e-13 6.711225e+04 2.307348e+05
 11  56      0 2.686582e+13 4.000000e+01  8.524570e+09 0.000000e+00  9.923345e+09 1.035150e-12 6.706155e+04 2.305411e+05
 11  57      0 2.686582e+13 4.071429e+01  8.391575e+09 0.000000e+00  9.564953e+09 1.070276e-12 6.703674e+04 2.304464e+05
 11  58      0 2.686582e+13 4.142857e+01  8.241904e+09 0.000000e+00  9.202989e+09 1.105424e-12 6.701073e+04 2.303470e+05
 11  59      0 2.686582e+13 4.214286e+01  8.074727e+09 0.000000e+00  8.838628e+09 1.140088e-12 6.700562e+04 2.303275e+05
 11  60      0 2.686582e+13 4.285714e+01  7.891520e+09 0.000000e+00  8.471114e+09 1.176725e-12 6.705574e+04 2.305190e+05
 11  61      0 2.686582e+13 4.357143e+01  7.692499e+09 0.000000e+00  8.098758e+09 1.215543e-12 6.714929e+04 2.308763e+05
 11  62      0 2.686582e+13 4.428571e+01  7.479264e+09 0.000000e+00  7.722941e+09 1.256196e-12 6.727688e+04 2.313638e+05
 11  63      0 2.686582e+13 4.500000e+01  7.250045e+09 0.000000e+00  7.344259e+09 1.298814e-12 6.743128e+04 2.319539e+05
 11  64      0 2.686582e+13 4.571429e+01  7.004257e+09 0.000000e+00  6.964026e+09 1.342809e-12 6.759895e+04 2.325948e+05
 11  65      0 2.686582e+13 4.642857e+01  6.742447e+09 0.000000e+00  6.583410e+09 1.388506e-12 6.780281e+04 2.333743e+05
 11  66      0 2.686582e+13 4.714286e+01  6.471221e+09 0.000000e+00  6.206978e+09 1.435976e-12 6.802365e+04 2.342190e+05
 11  67      0 2.686582e+13 4.785714e+01  6.187472e+09 0.000000e+00  5.833748e+09 1.485181e-12 6.824532e+04 2.350672e+05
 11  68      0 2.686582e+13 4.857143e+01  5.896580e+09 0.000000e+00  5.466756e+09 1.536632e-12 6.847968e+04 2.359643e+05
 11  69      0 2.686582e+13 4.928571e+01  5.604690e+09 0.000000e+00  5.109272e+09 1.591977e-12 6.874617e+04 2.369848e+05
 11  70      0 2.686582e+13 5.000000e+01  5.313084e+09 0.000000e+00  4.763079e+09 1.651179e-12 6.902162e+04 2.380401e+05
 11  71      0 2.686582e+13 5.071429e+01  5.021072e+09 0.000000e+00  4.428180e+09 1.715748e-12 6.929913e+04 2.391038e+05
 11  72      0 2.686582e+13 5.142857e+01  4.731818e+09 0.000000e+00  4.108401e+09 1.787317e-12 6.959045e+04 2.402208e+05
 11  73      0 2.686582e+13 5.214286e+01  4.449156e+09 0.000000e+00  3.805591e+09 1.864862e-12 6.991664e+04 2.414723e+05
 11  74      0 2.686582e+13 5.285714e+01  4.173556e+09 0.000000e+00  3.520356e+09 1.949813e-12 7.026244e+04 2.427996e+05
 11  75      0 2.686582e+13 5.357143e+01  3.904696e+09 0.000000e+00  3.251813e+09 2.040439e-12 7.061099e+04 2.441383e+05
 11  76      0 2.686582e+13 5.428571e+01  3.644794e+09 0.000000e+00  3.001157e+09 2.134939e-12 7.097455e+04 2.455354e+05
 11  77      0 2.686582e+13 5.500000e+01  3.395269e+09 0.000000e+00  2.767867e+09 2.233347e-12 7.133248e+04 2.469116e+05
 11  78      0 2.686582e+13 5.571429e+01  3.155631e+09 0.000000e+00  2.551476e+09 2.336218e-12 7.169233e+04 2.482960e+05
 11  79      0 2.686582e+13 5.642857e+01  2.928624e+09 0.000000e+00  2.353123e+09 2.440511e-12 7.206719e+04 2.497389e+05
 11  80      0 2.686582e+13 5.714286e+01  2.716391e+09 0.000000e+00  2.173118e+09 2.545783e-12 7.247158e+04 2.512965e+05
 11  81      0 2.686582e+13 5.785714e+01  2.521614e+09 0.000000e+00  2.011573e+09 2.652758e-12 7.290326e+04 2.529602e+05
 11  82      0 2.686582e+13 5.857143e+01  2.343627e+09 0.000000e+00  1.867482e+09 2.763889e-12 7.334442e+04 2.546616e+05
 11  83      0 2.686582e+13 5.928571e+01  2.184315e+09 0.000000e+00  1.740689e+09 2.878602e-12 7.381036e+04 2.564598e+05
 11  84      0 2.686582e+13 6.000000e+01  2.041412e+09 0.000000e+00  1.628098e+09 2.997044e-12 7.428270e+04 2.582839e+05
 11  85      0 2.686582e+13 6.071429e+01  1.914187e+09 0.000000e+00  1.528657e+09 3.120053e-12 7.475401e+04 2.601054e+05
 11  86      0 2.686582e+13 6.142857e+01  1.801223e+09 0.000000e+00  1.439927e+09 3.247919e-12 7.522705e+04 2.619349e+05
 11  87      0 2.686582e+13 6.214286e+01  1.699625e+09 0.000000e+00  1.358631e+09 3.380237e-12 7.571255e+04 2.638139e+05
 11  88      0 2.686582e+13 6.285714e+01  1.608403e+09 0.000000e+00  1.284269e+09 3.516228e-12 7.620379e+04 2.657164e+05
 11  89      0 2.686582e+13 6.357143e+01  1.525762e+09 0.000000e+00  1.215204e+09 3.657902e-12 7.669791e+04 2.676315e+05
 11  90      0 2.686582e+13 6.428571e+01  1.446369e+09 0.000000e+00  1.147897e+09 3.808853e-12 7.720235e+04 2.695880e+05
 11  91      0 2.686582e+13 6.500000e+01  1.368621e+09 0.000000e+00  1.081892e+09 3.971639e-12 7.771256e+04 2.715683e+05
 11  92      0 2.686582e+13 6.571429e+01  1.291867e+09 0.000000e+00  1.017350e+09 4.146132e-12 7.822384e+04 2.735543e+05
 11  93      0 2.686582e+13 6.642857e+01  1.213000e+09 0.000000e+00  9.544041e+08 4.337406e-12 7.873603e+04 2.755452e+05
 11  94      0 2.686582e+13 6.714286e+01  1.131423e+09 0.000000e+00  8.922791e+08 4.550718e-12 7.926836e+04 2.776159e+05
 11  95      0 2.686582e+13 6.785714e+01  1.046679e+09 0.000000e+00  8.307364e+08 4.786984e-12 7.981977e+04 2.797625e+05
 11  96      0 2.686582e+13 6.857143e+01  9.599720e+08 0.000000e+00  7.690481e+08 5.050980e-12 8.039917e+04 2.820198e+05
 11  97      0 2.686582e+13 6.928571e+01  8.733106e+08 0.000000e+00  7.074887e+08 5.336727e-12 8.099662e+04 2.843493e+05
 11  98      0 2.686582e+13 7.000000e+01  7.845958e+08 0.000000e+00  6.460573e+08 5.644773e-12 8.161628e+04 2.867674e+05
 11  99      0 2.686582e+13 7.071429e+01  6.938678e+08 0.000000e+00  5.856883e+08 5.965200e-12 8.224422e+04 2.892199e+05
 11 100      0 2.686582e+13 7.142857e+01  6.008388e+08 0.000000e+00  5.285814e+08 6.297931e-12 8.287770e+04 2.916962e+05
 11 101      0 2.686582e+13 7.214286e+01  5.084883e+08 0.000000e+00  4.738683e+08 6.649726e-12 8.352472e+04 2.942276e+05
 11 102      0 2.686582e+13 7.285714e+01  4.156702e+08 0.000000e+00  4.207337e+08 7.028485e-12 8.420276e+04 2.968826e+05
 11 103      0 2.686582e+13 7.357143e+01  3.231854e+08 0.000000e+00  3.665671e+08 7.440496e-12 8.491572e+04 2.996770e+05
 11 104      0 2.686582e+13 7.428571e+01  2.310765e+08 0.000000e+00  3.134987e+08 7.881533e-12 8.564863e+04 3.025523e+05
 11 105      0 2.686582e+13 7.500000e+01  1.391710e+08 0.000000e+00  2.617450e+08 8.357337e-12 8.640357e+04 3.055169e+05
